Date,Open,High,Low,Close,Volume
09/02/2025,97.23,97.85,96.51,97.85,"15,351,290"
09/01/2025,96.98,96.98,96.98,96.98,0
08/29/2025,96.1,97.03,95.8,96.98,"15,600,270"
08/28/2025,96.0,96.57,95.7,96.11,"19,241,631"
08/27/2025,95.9,96.32,95.6,96.08,"12,925,660"
08/26/2025,96.28,96.47,95.42,96.05,"22,270,350"
08/25/2025,97.0,97.58,96.07,96.07,"18,956,141"
08/22/2025,98.07,99.05,96.76,96.83,"32,695,180"
08/21/2025,99.41,99.45,96.95,97.96,"51,825,047"
08/20/2025,101.15,102.65,100.93,102.57,"18,655,029"
08/19/2025,100.96,102.43,100.8,101.29,"16,999,000"
08/18/2025,100.0,100.88,99.92,100.7,"11,656,140"
08/15/2025,100.63,100.77,99.54,100.0,"13,604,940"
08/14/2025,101.22,101.44,100.72,100.85,"10,858,450"
08/13/2025,102.15,102.81,100.85,100.99,"19,398,500"
08/12/2025,104.25,104.31,103.37,103.62,"17,919,330"
08/11/2025,103.9,104.33,103.11,103.93,"12,856,710"
08/08/2025,103.37,104.72,103.15,103.73,"12,394,720"
08/07/2025,103.46,103.9,102.11,103.12,"12,509,480"
08/06/2025,99.46,103.69,99.46,103.36,"23,738,420"
08/05/2025,99.67,100.47,98.91,99.31,"17,977,010"
08/04/2025,98.2,99.91,98.2,99.59,"19,050,211"
08/01/2025,98.0,98.83,97.67,98.49,"16,750,410"
07/31/2025,97.44,98.63,97.31,97.98,"15,651,350"
07/30/2025,98.61,98.88,97.29,97.59,"13,864,100"
07/29/2025,97.78,98.72,97.34,98.33,"14,034,270"
07/28/2025,97.28,98.13,97.08,97.61,"12,293,060"
07/25/2025,96.84,97.65,96.53,97.47,"12,868,470"
07/24/2025,95.57,96.96,95.35,96.6,"14,991,520"
07/23/2025,96.01,96.29,95.29,95.68,"9,729,672"
07/22/2025,95.84,96.67,95.74,95.85,"9,049,130"
07/21/2025,95.26,96.64,95.1,95.67,"13,450,360"
07/18/2025,95.09,95.48,94.43,95.05,"14,636,290"
07/17/2025,95.08,95.63,94.89,95.09,"11,165,130"
07/16/2025,95.42,95.83,94.61,95.15,"11,181,550"
07/15/2025,95.6,95.78,94.94,95.39,"10,450,760"
07/14/2025,94.51,95.84,94.38,95.78,"13,779,080"
07/11/2025,95.01,95.53,94.23,94.4,"14,595,050"
07/10/2025,96.66,96.78,94.74,94.86,"18,894,789"
07/09/2025,97.15,97.29,96.38,96.81,"13,702,620"
07/08/2025,98.82,99.17,96.51,97.09,"16,874,949"
07/07/2025,98.23,99.35,97.62,99.35,"12,930,910"
07/03/2025,97.7,98.48,97.42,98.36,"7,686,204"
07/02/2025,98.13,98.38,97.06,97.61,"12,501,970"
07/01/2025,97.6,99.19,97.42,98.24,"15,635,850"
06/30/2025,97.23,98.14,96.31,97.78,"17,803,029"
06/27/2025,96.32,97.76,96.16,97.27,"31,431,910"
06/26/2025,96.9,97.34,95.92,96.02,"19,361,420"
06/25/2025,98.31,98.56,97.15,97.26,"11,154,680"
06/24/2025,97.73,99.11,97.25,98.0,"22,403,660"
06/23/2025,95.92,97.93,95.67,97.87,"20,432,350"
06/20/2025,95.24,96.31,95.2,96.12,"20,604,920"
06/18/2025,94.57,95.49,94.09,95.09,"11,333,690"
06/17/2025,93.95,94.82,93.62,94.25,"14,935,630"
06/16/2025,94.75,95.78,94.1,94.29,"14,881,660"
06/26/2026,117.29,117.88,115.09,115.69,"36,635,969"
06/25/2026,117.47,118.58,115.38,115.78,"20,404,641"
06/24/2026,119.56,120.4,118.93,119.0,"20,600,080"
06/23/2026,119.71,120.25,116.34,119.42,"23,411,420"
06/22/2026,116.96,118.4,116.95,117.18,"17,053,910"
06/18/2026,118.2,118.48,116.8,117.18,"36,526,770"
06/17/2026,119.58,121.01,117.45,118.13,"21,711,070"
06/16/2026,121.14,122.94,119.88,121.03,"23,060,730"
07/07/2026,112.97,113.5,111.3,111.54,"19,941,410"
07/06/2026,111.4,112.37,109.37,110.65,"29,523,270"
07/02/2026,109.33,112.45,109.16,111.84,"29,526,230"
07/01/2026,110.13,110.71,107.25,108.82,"40,391,391"
06/30/2026,113.97,114.61,112.93,113.26,"23,034,000"
06/29/2026,116.47,116.8,114.2,114.6,"20,366,990"
