Date,Open,High,Low,Close,Volume
02/20/2026,186.57,190.33,185.94,189.82,"178,422,297"
02/19/2026,187.06,188.43,185.66,187.9,"126,554,492"
02/18/2026,188.75,190.37,186.76,187.98,"164,749,109"
02/17/2026,181.75,187.15,179.18,184.97,"162,276,891"
02/13/2026,187.48,187.5,181.59,182.81,"161,888,000"
02/12/2026,193.03,193.61,186.51,186.94,"189,932,500"
02/11/2026,192.45,193.26,188.77,190.05,"144,192,703"
02/10/2026,191.38,192.48,188.12,188.54,"136,764,797"
02/09/2026,184.26,193.66,183.95,190.04,"196,387,391"
02/06/2026,176.69,187.0,174.6,185.41,"231,346,203"
02/05/2026,174.93,176.82,171.03,171.88,"206,312,891"
02/04/2026,179.46,179.58,171.91,174.19,"207,014,094"
02/03/2026,186.24,186.27,176.23,180.34,"204,019,594"
02/02/2026,187.2,190.3,184.88,185.61,"165,794,094"
01/30/2026,191.21,194.49,189.47,191.13,"179,489,500"
01/29/2026,191.34,193.48,186.06,192.51,"171,764,406"
01/28/2026,191.27,192.35,189.84,191.52,"148,552,703"
01/27/2026,187.24,190.0,185.7,188.52,"143,711,594"
01/26/2026,187.16,189.12,185.99,186.47,"124,799,602"
01/23/2026,187.5,189.6,186.82,187.67,"142,748,094"
01/22/2026,184.75,186.17,183.93,184.84,"139,636,609"
01/21/2026,179.05,185.38,178.4,183.32,"200,380,984"
01/20/2026,181.9,182.38,177.61,178.07,"223,345,297"
01/16/2026,189.08,190.44,186.08,186.23,"187,967,203"
01/15/2026,186.5,189.7,186.33,187.05,"206,188,609"
01/14/2026,184.32,184.46,180.8,183.14,"159,586,094"
01/13/2026,185.0,188.11,183.4,185.81,"160,128,891"
01/12/2026,183.22,187.12,183.02,184.94,"137,968,500"
01/09/2026,185.08,186.34,183.67,184.86,"131,327,500"
01/08/2026,189.11,189.55,183.71,185.04,"172,456,984"
01/07/2026,188.57,191.37,186.56,189.11,"153,543,203"
01/06/2026,190.52,192.17,186.82,187.24,"176,862,594"
01/05/2026,191.76,193.63,186.15,188.12,"183,529,703"
01/02/2026,189.84,192.93,188.26,188.85,"148,240,500"
12/31/2025,189.57,190.56,186.49,186.5,"120,100,492"
12/30/2025,188.24,188.99,186.93,187.54,"97,687,273"
12/29/2025,187.71,188.76,185.91,188.22,"120,006,094"
12/26/2025,189.92,192.69,188.0,190.53,"139,740,297"
12/24/2025,187.94,188.91,186.59,188.61,"65,528,551"
12/23/2025,182.97,189.33,182.9,189.21,"174,873,594"
12/22/2025,183.92,184.16,182.35,183.69,"129,064,398"
12/19/2025,176.67,181.45,176.34,180.99,"324,925,875"
12/18/2025,174.53,176.15,171.82,174.14,"176,096,000"
12/17/2025,176.1,176.13,170.31,170.94,"222,775,500"
12/16/2025,176.26,178.49,174.9,177.72,"148,588,094"
12/15/2025,177.94,178.42,175.03,176.29,"164,775,594"
12/12/2025,181.11,182.82,174.62,175.02,"204,274,891"
12/11/2025,180.28,181.32,176.62,180.93,"182,136,609"
12/10/2025,184.97,185.48,182.04,183.78,"162,785,406"
12/09/2025,185.56,185.72,183.32,184.97,"144,719,703"
12/08/2025,182.64,188.0,182.4,185.55,"204,378,094"
12/05/2025,183.89,184.66,180.91,182.41,"143,971,109"
12/04/2025,181.62,184.52,179.96,183.38,"167,364,891"
12/03/2025,181.08,182.45,179.11,179.59,"165,138,000"
12/02/2025,181.76,185.66,180.0,181.46,"182,632,188"
12/01/2025,174.76,180.3,173.68,179.92,"181,564,000"
11/28/2025,179.01,179.29,176.5,177.0,"121,178,000"
11/26/2025,181.63,182.91,178.24,180.26,"183,852,000"
11/25/2025,174.91,178.16,169.55,177.82,"320,600,281"
11/24/2025,179.49,183.5,176.48,182.55,"256,618,297"
11/21/2025,181.24,184.56,172.93,178.88,"346,926,219"
11/20/2025,195.95,196.0,179.85,180.64,"343,504,812"
11/19/2025,184.79,187.86,182.83,186.52,"247,246,406"
11/18/2025,183.38,184.8,179.65,181.36,"213,598,891"
11/17/2025,185.97,189.0,184.32,186.6,"173,628,891"
11/14/2025,182.86,191.01,180.58,190.17,"186,591,906"
11/13/2025,191.05,191.44,183.85,186.86,"207,423,109"
11/12/2025,195.72,195.89,191.13,193.8,"154,935,297"
11/11/2025,195.16,195.42,191.3,193.16,"176,483,297"
11/10/2025,195.11,199.94,193.79,199.05,"198,897,109"
11/07/2025,184.9,188.32,178.91,188.15,"264,942,312"
11/06/2025,196.42,197.62,186.38,188.08,"223,029,797"
11/05/2025,198.77,202.92,194.65,195.21,"171,350,297"
11/04/2025,203.0,203.97,197.93,198.69,"188,919,297"
11/03/2025,208.08,211.34,205.56,206.88,"180,267,297"
10/31/2025,206.45,207.97,202.07,202.49,"179,802,203"
10/30/2025,205.15,206.16,201.41,202.89,"178,864,406"
10/29/2025,207.98,212.19,204.78,207.04,"308,829,594"
10/28/2025,193.05,203.15,191.91,201.03,"297,986,219"
10/27/2025,189.99,192.0,188.43,191.49,"153,452,703"
10/24/2025,183.84,187.47,183.5,186.26,"131,296,703"
10/23/2025,180.42,183.03,179.79,182.16,"111,363,695"
10/22/2025,181.14,183.44,176.76,180.28,"162,249,594"
10/21/2025,182.79,182.79,179.8,181.16,"124,240,203"
10/20/2025,183.13,185.2,181.73,182.64,"128,544,703"
10/17/2025,180.18,184.1,179.75,183.22,"173,135,203"
10/16/2025,182.23,183.28,179.77,181.81,"179,723,297"
10/15/2025,184.8,184.87,177.29,179.83,"214,450,500"
10/14/2025,184.77,184.8,179.7,180.03,"205,641,406"
10/13/2025,187.97,190.11,185.96,188.32,"153,482,797"
10/10/2025,193.51,195.62,182.05,183.16,"268,774,406"
10/09/2025,192.23,195.3,191.06,192.57,"182,997,203"
10/08/2025,186.57,189.6,186.54,189.11,"130,168,898"
10/07/2025,186.23,189.06,184.0,185.04,"140,088,000"
10/06/2025,185.5,187.23,183.33,185.54,"157,678,094"
10/03/2025,189.19,190.36,185.38,187.62,"137,596,891"
10/02/2025,189.6,191.05,188.06,188.89,"136,805,797"
10/01/2025,185.24,188.14,183.9,187.24,"173,844,891"
09/30/2025,182.08,187.35,181.48,186.58,"236,980,984"
09/29/2025,180.43,184.0,180.32,181.85,"193,063,500"
09/26/2025,178.17,179.77,174.93,178.19,"148,573,703"
09/25/2025,174.48,180.26,173.13,177.69,"191,586,703"
09/24/2025,179.77,179.78,175.4,176.97,"143,564,094"
09/23/2025,181.97,182.42,176.21,178.43,"192,559,594"
09/22/2025,175.3,184.55,174.71,183.61,"269,637,000"
09/19/2025,175.77,178.08,175.18,176.67,"237,182,094"
09/18/2025,173.98,177.1,172.96,176.24,"191,763,297"
09/17/2025,172.64,173.2,168.41,170.29,"211,843,812"
09/16/2025,177.0,177.5,174.38,174.88,"140,737,797"
09/15/2025,175.67,178.85,174.51,177.75,"147,061,594"
09/12/2025,177.77,178.6,176.45,177.82,"124,911,000"
09/11/2025,179.68,180.28,176.48,177.17,"151,159,297"
09/10/2025,176.64,179.29,175.47,177.33,"226,852,000"
09/09/2025,169.09,170.98,166.74,170.76,"157,548,406"
09/08/2025,167.55,170.96,167.35,168.31,"163,769,109"
09/05/2025,168.03,169.03,164.07,167.02,"224,441,406"
09/04/2025,170.57,171.86,169.41,171.66,"141,670,094"
09/03/2025,171.06,172.41,168.88,170.62,"164,424,891"
