Date,Open,High,Low,Close,Volume
03/25/2026,589.14,591.37,585.69,587.82,"60,475,488"
03/24/2026,584.81,587.93,581.93,583.98,"57,750,898"
03/23/2026,590.52,595.08,585.96,588.0,"89,936,117"
03/20/2026,591.06,591.17,578.54,582.06,"91,964,680"
03/19/2026,589.51,595.8,587.08,593.02,"75,597,586"
03/18/2026,601.49,603.16,594.56,594.9,"56,127,961"
03/17/2026,603.14,605.9,601.87,603.31,"47,106,609"
03/16/2026,600.04,603.86,599.11,600.38,"49,077,160"
03/13/2026,599.73,603.6,592.57,593.72,"63,145,488"
03/12/2026,602.76,604.14,597.05,597.26,"71,836,633"
03/11/2026,608.95,612.43,605.03,607.69,"60,114,801"
03/10/2026,607.78,613.29,605.42,607.77,"64,078,871"
03/09/2026,594.23,609.27,591.33,607.76,"93,068,172"
03/06/2026,600.31,606.0,598.33,599.75,"86,302,312"
03/05/2026,607.4,612.76,602.26,608.91,"89,602,406"
03/04/2026,604.16,612.88,603.43,610.75,"70,943,891"
03/03/2026,596.33,603.96,591.87,601.58,"97,015,531"
03/02/2026,598.86,609.92,597.99,608.09,"75,264,641"
02/27/2026,602.98,608.32,602.19,607.29,"68,125,203"
02/26/2026,615.59,615.59,603.98,609.24,"96,178,875"
02/25/2026,611.07,616.83,611.0,616.68,"55,710,648"
02/24/2026,602.4,608.99,599.73,607.87,"55,023,727"
02/23/2026,606.61,608.01,599.05,601.41,"63,859,113"
02/20/2026,600.12,610.35,599.23,608.81,"74,127,320"
02/19/2026,602.81,605.82,600.75,603.47,"60,960,840"
02/18/2026,602.11,609.77,600.72,605.79,"64,250,672"
02/17/2026,598.38,603.95,593.34,601.3,"69,013,758"
02/13/2026,600.43,606.48,596.42,601.92,"69,237,555"
02/12/2026,614.71,615.81,599.57,600.64,"81,378,898"
02/11/2026,616.38,617.52,607.69,613.11,"58,575,102"
02/10/2026,615.31,617.02,611.01,611.47,"53,938,859"
02/09/2026,607.54,616.46,605.07,614.32,"56,797,559"
02/06/2026,600.19,611.41,598.77,609.65,"78,019,344"
02/05/2026,600.21,604.81,594.76,597.03,"89,354,484"
02/04/2026,615.02,615.1,600.47,605.75,"81,850,750"
02/03/2026,628.3,629.98,610.96,616.52,"81,233,969"
02/02/2026,618.7,628.49,618.66,626.14,"49,020,289"
01/30/2026,625.71,628.26,619.3,621.87,"65,650,711"
01/29/2026,632.65,633.67,618.27,629.43,"79,944,047"
01/28/2026,635.46,636.6,631.81,633.22,"50,691,688"
01/27/2026,628.91,632.04,627.34,631.13,"38,997,207"
01/26/2026,623.21,627.61,622.12,625.46,"35,983,008"
01/23/2026,619.73,625.4,618.65,622.72,"43,645,832"
01/22/2026,622.35,622.46,617.78,620.76,"42,254,762"
01/21/2026,609.47,620.42,607.86,616.28,"79,837,883"
01/20/2026,610.53,615.06,607.05,608.06,"81,988,898"
01/16/2026,625.5,626.08,618.88,621.26,"61,058,090"
01/15/2026,626.6,630.0,620.75,621.78,"53,934,887"
01/14/2026,622.24,623.45,614.56,619.55,"72,598,703"
01/13/2026,627.27,629.47,623.7,626.24,"44,481,379"
01/12/2026,622.31,628.85,622.26,627.17,"37,388,648"
01/09/2026,621.41,627.89,619.06,626.65,"49,688,727"
01/08/2026,623.03,623.42,617.8,620.47,"50,435,941"
01/07/2026,623.04,627.94,622.56,624.02,"44,880,340"
01/06/2026,619.23,624.02,618.54,623.42,"43,137,520"
01/05/2026,619.32,620.81,616.72,617.99,"46,828,359"
01/02/2026,620.06,622.85,610.15,613.12,"61,859,160"
12/31/2025,619.65,619.96,614.05,614.31,"40,746,527"
12/30/2025,619.84,622.18,619.22,619.43,"31,226,750"
12/29/2025,620.1,622.78,618.73,620.87,"32,458,311"
12/26/2025,624.66,625.52,623.14,623.89,"28,959,779"
12/24/2025,621.99,624.28,621.72,623.93,"18,468,711"
12/23/2025,618.2,622.41,617.78,622.11,"41,120,449"
12/22/2025,621.35,621.65,617.77,619.21,"43,703,102"
12/19/2025,611.95,617.62,611.87,617.05,"60,369,832"
12/18/2025,609.8,612.93,606.92,609.11,"78,875,820"
12/17/2025,613.06,613.65,600.28,600.41,"70,654,328"
12/16/2025,608.26,613.51,606.91,611.75,"55,152,820"
12/15/2025,618.37,618.42,609.32,610.54,"49,538,199"
12/12/2025,622.08,623.54,611.36,613.62,"75,158,727"
12/11/2025,623.82,625.78,617.72,625.58,"58,272,840"
12/10/2025,623.85,629.21,620.99,627.61,"55,031,379"
12/09/2025,623.01,625.87,621.0,625.05,"37,156,000"
12/08/2025,627.21,628.84,621.69,624.28,"43,462,406"
12/05/2025,624.38,628.92,623.71,625.48,"53,614,168"
12/04/2025,624.93,624.94,619.54,622.94,"47,067,754"
12/03/2025,619.62,624.22,618.03,623.52,"47,841,633"
12/02/2025,619.46,623.75,617.59,622.0,"54,541,832"
12/01/2025,613.63,619.44,612.52,617.17,"40,390,800"
11/28/2025,616.11,619.32,615.42,619.25,"23,019,700"
11/26/2025,612.51,616.19,610.39,614.27,"42,393,602"
11/25/2025,603.51,610.26,597.32,608.89,"57,560,871"
11/24/2025,595.28,606.68,595.16,605.16,"60,168,152"
11/21/2025,587.47,596.98,580.74,590.07,"103,344,203"
11/20/2025,611.62,614.03,584.75,585.67,"117,743,203"
11/19/2025,597.07,606.16,594.59,599.87,"73,111,484"
11/18/2025,599.62,602.31,591.34,596.31,"83,327,281"
11/17/2025,606.3,612.48,599.87,603.66,"63,850,367"
11/14/2025,599.55,613.35,597.17,608.86,"80,087,289"
11/13/2025,617.54,618.12,606.08,608.4,"71,333,633"
11/12/2025,624.84,624.86,617.81,621.08,"47,444,379"
11/11/2025,620.57,622.72,617.52,621.57,"44,868,840"
11/10/2025,618.92,624.31,616.89,623.23,"55,919,930"
11/07/2025,608.31,609.95,598.67,609.74,"81,835,391"
11/06/2025,621.79,622.04,610.3,611.67,"72,115,125"
11/05/2025,618.49,626.6,617.21,623.28,"48,688,480"
11/04/2025,623.28,626.95,618.46,619.25,"63,830,770"
11/03/2025,635.11,635.82,629.85,632.08,"37,154,312"
10/31/2025,634.17,634.2,626.69,629.07,"66,305,148"
10/30/2025,632.17,633.5,625.94,626.05,"61,628,621"
10/29/2025,635.59,637.01,630.25,635.77,"67,422,805"
10/28/2025,630.36,634.68,629.25,632.92,"61,195,727"
10/27/2025,624.52,628.55,624.03,628.09,"54,098,609"
10/24/2025,615.99,618.42,615.13,617.1,"47,632,473"
10/23/2025,604.91,611.37,604.52,610.58,"42,844,301"
10/22/2025,610.82,611.41,599.74,605.49,"61,478,801"
10/21/2025,611.64,612.72,609.32,611.38,"44,538,160"
10/20/2025,607.14,612.8,607.07,611.54,"45,761,699"
10/17/2025,597.95,605.51,596.37,603.93,"72,024,875"
10/16/2025,605.11,608.31,595.5,599.99,"70,981,961"
10/15/2025,604.01,606.7,595.93,602.22,"62,805,461"
10/14/2025,595.31,602.69,590.13,598.0,"69,203,195"
10/13/2025,599.68,602.95,597.23,602.01,"65,872,578"
10/10/2025,611.4,613.18,589.05,589.5,"97,614,781"
10/09/2025,611.48,611.61,607.48,610.7,"45,550,961"
10/08/2025,605.41,611.75,605.26,611.44,"50,629,754"
10/07/2025,609.02,609.71,603.03,604.51,"58,209,461"
10/06/2025,608.45,609.36,605.97,607.71,"41,962,121"
10/03/2025,606.51,607.33,601.39,603.18,"46,482,102"
10/02/2025,607.06,607.16,602.93,605.73,"43,765,406"
10/01/2025,597.17,603.79,596.34,603.25,"46,899,609"
09/30/2025,598.43,600.71,596.1,600.37,"46,533,809"
09/29/2025,599.11,602.05,597.41,598.73,"48,332,930"
09/26/2025,594.35,596.3,591.06,595.97,"54,337,422"
09/25/2025,592.2,595.12,588.5,593.53,"70,920,211"
09/24/2025,599.58,599.9,593.36,596.1,"49,850,301"
09/23/2025,602.37,602.57,596.98,598.2,"64,635,488"
09/22/2025,597.74,602.87,597.72,602.2,"57,154,770"
09/19/2025,597.33,600.05,595.85,599.35,"58,196,113"
09/18/2025,594.91,598.14,592.96,595.32,"61,069,289"
09/17/2025,591.1,591.75,584.37,590.0,"69,384,812"
09/16/2025,592.61,592.86,590.49,591.18,"36,942,129"
09/15/2025,588.44,591.79,588.3,591.68,"44,360,320"
09/12/2025,585.04,587.86,584.1,586.66,"50,745,887"
09/11/2025,583.24,584.88,581.62,584.08,"44,745,770"
09/10/2025,583.74,583.77,578.55,580.7,"49,307,961"
09/09/2025,579.67,580.94,577.04,580.51,"44,007,594"
09/08/2025,578.37,580.84,577.77,578.87,"46,371,352"
09/05/2025,580.49,581.12,571.53,576.06,"68,342,531"
09/04/2025,570.74,575.6,569.03,575.23,"47,526,281"
09/03/2025,569.23,571.7,566.73,570.07,"54,230,207"
09/02/2025,561.31,565.97,559.54,565.62,"65,876,766"
